beach;date;hour;hs;tpic;dir
Biscarosse;2023-09-02;12;1.200200;11.99500;292
Biscarosse;2023-09-02;13;1.217770;11.90900;292
Biscarosse;2023-09-02;14;1.231930;11.80360;293
Biscarosse;2023-09-02;15;1.246090;11.65900;294
Biscarosse;2023-09-02;16;1.264160;11.52230;295
Biscarosse;2023-09-02;17;1.286130;11.49110;295
Biscarosse;2023-09-02;18;1.310060;11.54570;295
Biscarosse;2023-09-02;19;1.330080;11.60430;295
Biscarosse;2023-09-02;20;1.344240;11.59260;294
Biscarosse;2023-09-02;21;1.359860;11.50670;293
Biscarosse;2023-09-02;22;1.372070;11.40120;292
Biscarosse;2023-09-02;23;1.372070;11.31530;292
Biscarosse;2023-09-03;0;1.354000;11.23320;291
Biscarosse;2023-09-03;1;1.312010;11.15120;292
Biscarosse;2023-09-03;2;1.257810;11.06140;292
Biscarosse;2023-09-03;3;1.208010;10.99110;293
Biscarosse;2023-09-03;4;1.166020;10.93250;293
Biscarosse;2023-09-03;5;1.136230;10.89340;294
Biscarosse;2023-09-03;6;1.109860;10.85820;294
Biscarosse;2023-09-03;7;1.080080;10.81140;294
Biscarosse;2023-09-03;8;1.047850;10.74110;294
Biscarosse;2023-09-03;9;1.023930;10.61220;294
Biscarosse;2023-09-03;10;1.005860;10.46760;293
Biscarosse;2023-09-03;11;0.990234;10.35820;292
Biscarosse;2023-09-03;12;0.961914;10.24110;292
Biscarosse;2023-09-03;13;0.919922;10.12390;292
Biscarosse;2023-09-03;14;0.870117;10.01450;293
Biscarosse;2023-09-03;15;0.863770;9.91294;294
Biscarosse;2023-09-03;16;0.844238;9.80356;295
Biscarosse;2023-09-03;17;0.828125;9.70200;295
Biscarosse;2023-09-03;18;0.817871;9.56137;296
Biscarosse;2023-09-03;19;0.806152;9.45200;295
Biscarosse;2023-09-03;20;0.791992;9.35825;295
Biscarosse;2023-09-03;21;0.782227;9.27231;293
Biscarosse;2023-09-03;22;0.779785;9.18637;291
Biscarosse;2023-09-03;23;0.768066;9.11606;289
Biscarosse;2023-09-04;0;0.759766;17.47540;288
Biscarosse;2023-09-04;1;0.771973;16.80360;287
Biscarosse;2023-09-04;2;0.790039;16.55360;286
Biscarosse;2023-09-04;3;0.804199;16.41290;286
Biscarosse;2023-09-04;4;0.808105;16.24890;287
Biscarosse;2023-09-04;5;0.819824;15.98320;287
Biscarosse;2023-09-04;6;0.852051;15.56140;287
Biscarosse;2023-09-04;7;0.901855;15.16290;287
Biscarosse;2023-09-04;8;0.945801;14.96760;287
Biscarosse;2023-09-04;9;0.963867;14.85040;287
Biscarosse;2023-09-04;10;1.003910;14.76450;285
Biscarosse;2023-09-04;11;1.049800;14.69420;284
Biscarosse;2023-09-04;12;1.091800;14.62390;283
Biscarosse;2023-09-04;13;1.116210;14.50670;283
Biscarosse;2023-09-04;14;1.118160;14.33480;283
Biscarosse;2023-09-04;15;1.097660;14.13170;283
Biscarosse;2023-09-04;16;1.072270;13.92070;284
Biscarosse;2023-09-04;17;1.066410;13.75670;286
Biscarosse;2023-09-04;18;1.094240;13.65510;287
Biscarosse;2023-09-04;19;1.146000;13.63170;287
Biscarosse;2023-09-04;20;1.200200;13.64730;288
Biscarosse;2023-09-04;21;1.250000;13.69420;288
Biscarosse;2023-09-04;22;1.299800;13.73320;287
Biscarosse;2023-09-04;23;1.339840;13.77230;286
Biscarosse;2023-09-05;0;1.362300;13.81140;286
Biscarosse;2023-09-05;1;1.362300;13.83480;285
Biscarosse;2023-09-05;2;1.349610;13.83480;285
Biscarosse;2023-09-05;3;1.335940;13.82700;285
Biscarosse;2023-09-05;4;1.345700;13.84260;284
Biscarosse;2023-09-05;5;1.375980;13.87390;284
Biscarosse;2023-09-05;6;1.400390;13.91290;284
Biscarosse;2023-09-05;7;1.419920;13.93640;285
Biscarosse;2023-09-05;8;1.454100;13.94420;285
Biscarosse;2023-09-05;9;1.505860;13.96760;284
Biscarosse;2023-09-05;10;1.566410;13.99110;283
Biscarosse;2023-09-05;11;1.658200;17.81140;282
Biscarosse;2023-09-05;12;1.732420;17.66290;281
Biscarosse;2023-09-05;13;1.748050;17.59260;280
Biscarosse;2023-09-05;14;1.736330;17.56140;280
Biscarosse;2023-09-05;15;1.725590;17.46760;280
Biscarosse;2023-09-05;16;1.713870;17.21760;280
Biscarosse;2023-09-05;17;1.708010;16.48320;280
Biscarosse;2023-09-05;18;1.740230;16.21760;280
Biscarosse;2023-09-05;19;1.767580;16.11610;280
Biscarosse;2023-09-05;20;1.776370;16.05360;280
Biscarosse;2023-09-05;21;1.778320;15.96760;281
Biscarosse;2023-09-05;22;1.784180;15.81530;281
Biscarosse;2023-09-05;23;1.776370;15.38950;281
Biscarosse;2023-09-06;0;1.774410;14.97930;281
Biscarosse;2023-09-06;1;1.791990;14.83870;280
Biscarosse;2023-09-06;2;1.791990;14.78790;280
Biscarosse;2023-09-06;3;1.759770;14.73720;280
Biscarosse;2023-09-06;4;1.709960;14.66290;280
Biscarosse;2023-09-06;5;1.646480;14.53790;280
Biscarosse;2023-09-06;6;1.578120;14.31140;280
Biscarosse;2023-09-06;7;1.543950;13.95980;281
Biscarosse;2023-09-06;8;1.543950;13.79570;281
Biscarosse;2023-09-06;9;1.543950;13.71370;281
Biscarosse;2023-09-06;10;1.525880;13.62000;281
Biscarosse;2023-09-06;11;1.498050;13.50670;281
Biscarosse;2023-09-06;12;1.454100;13.37390;281
Biscarosse;2023-09-06;13;1.408200;13.22930;281
Biscarosse;2023-09-06;14;1.379880;13.10820;281
Biscarosse;2023-09-06;15;1.355960;13.02230;280
Biscarosse;2023-09-06;16;1.319820;12.92070;280
Biscarosse;2023-09-06;17;1.277830;12.74110;280
Biscarosse;2023-09-06;18;1.237790;12.58090;280
Biscarosse;2023-09-06;19;1.206050;12.46370;280
Biscarosse;2023-09-06;20;1.184080;12.38560;280
Biscarosse;2023-09-06;21;1.173830;12.33090;280
Biscarosse;2023-09-06;22;1.169920;12.28790;280
Biscarosse;2023-09-06;23;1.167970;12.24110;279
Biscarosse;2023-09-07;0;1.171880;12.21370;279
Biscarosse;2023-09-07;1;1.178220;12.20980;279
Biscarosse;2023-09-07;2;1.175780;12.20980;278
Biscarosse;2023-09-07;3;1.158200;12.18640;278
Biscarosse;2023-09-07;4;1.120120;12.12390;278
Biscarosse;2023-09-07;5;1.065920;12.00670;278
Biscarosse;2023-09-07;6;0.996094;11.81920;278
Biscarosse;2023-09-07;7;0.932129;11.48720;278
Biscarosse;2023-09-07;8;0.903809;11.25670;278
Biscarosse;2023-09-07;9;0.888184;11.13950;278
Biscarosse;2023-09-07;10;0.881836;11.08870;278
Biscarosse;2023-09-07;11;0.874023;11.06140;278
Biscarosse;2023-09-07;12;0.855957;11.01840;278
Biscarosse;2023-09-07;13;0.835938;10.92860;278
Biscarosse;2023-09-07;14;0.813965;10.82310;278
Biscarosse;2023-09-07;15;0.795898;10.73720;277
Biscarosse;2023-09-07;16;0.783936;10.68640;277
Biscarosse;2023-09-07;17;0.778076;10.63170;277
Biscarosse;2023-09-07;18;0.761963;10.52620;277
Biscarosse;2023-09-07;19;0.739990;10.40120;277
Biscarosse;2023-09-07;20;0.716064;10.28790;277
Biscarosse;2023-09-07;21;0.697998;10.20590;277
Biscarosse;2023-09-07;22;0.684082;10.16680;277
Biscarosse;2023-09-07;23;0.674072;10.15120;276
Biscarosse;2023-09-08;0;0.667969;10.15120;276
Biscarosse;2023-09-08;1;0.666016;10.17070;275
Biscarosse;2023-09-08;2;0.666016;10.22540;274
Biscarosse;2023-09-08;3;0.660156;10.27620;273
Biscarosse;2023-09-08;4;0.649902;10.31140;272
Biscarosse;2023-09-08;5;0.642090;10.35430;272
Biscarosse;2023-09-08;6;0.631836;10.38950;271
Biscarosse;2023-09-08;7;0.620117;10.35040;271
Biscarosse;2023-09-08;8;0.613770;10.25670;270
Biscarosse;2023-09-08;9;0.611816;10.17070;270
Biscarosse;2023-09-08;10;0.611816;10.10820;269
Biscarosse;2023-09-08;11;0.609863;10.04970;268
Biscarosse;2023-09-08;12;0.605957;9.98325;267
Biscarosse;2023-09-08;13;0.596191;9.88950;267
Biscarosse;2023-09-08;14;0.582031;9.76450;266
Biscarosse;2023-09-08;15;0.571777;9.59653;266
Biscarosse;2023-09-08;16;0.565918;9.46372;266
Biscarosse;2023-09-08;17;0.560059;9.39341;265
Biscarosse;2023-09-08;18;0.555908;9.33872;265
Biscarosse;2023-09-08;19;0.552002;9.27231;265
Biscarosse;2023-09-08;20;0.541992;9.19028;265
Biscarosse;2023-09-08;21;0.531982;9.10434;265
Biscarosse;2023-09-08;22;0.528076;9.03012;264
Biscarosse;2023-09-08;23;0.530029;8.97934;264
Biscarosse;2023-09-09;0;0.538086;14.67070;263
Biscarosse;2023-09-09;1;0.543945;14.53790;262
Biscarosse;2023-09-09;2;0.550049;14.43640;261
Biscarosse;2023-09-09;3;0.560059;14.41680;260
Biscarosse;2023-09-09;4;0.572021;14.44810;260
Biscarosse;2023-09-09;5;0.583984;14.42860;260
Biscarosse;2023-09-09;6;0.595947;14.24110;260
Biscarosse;2023-09-09;7;0.607910;13.95980;260
Biscarosse;2023-09-09;8;0.617920;13.82310;261
Biscarosse;2023-09-09;9;0.627930;13.79570;262
Biscarosse;2023-09-09;10;0.637939;13.81140;262
Biscarosse;2023-09-09;11;0.644043;13.79180;263
Biscarosse;2023-09-09;12;0.652100;13.69420;264
Biscarosse;2023-09-09;13;0.664062;13.56140;265
Biscarosse;2023-09-09;14;0.674072;13.43640;266
Biscarosse;2023-09-09;15;0.679932;13.34260;266
Biscarosse;2023-09-09;16;0.687988;13.27230;267
Biscarosse;2023-09-09;17;0.699951;13.28790;268
Biscarosse;2023-09-09;18;0.721924;13.57310;268
Biscarosse;2023-09-09;19;0.739990;13.68640;268
Biscarosse;2023-09-09;20;0.751953;13.47150;269
Biscarosse;2023-09-09;21;0.756104;13.25280;269
Biscarosse;2023-09-09;22;0.756104;13.11610;270
Biscarosse;2023-09-09;23;0.753906;13.08870;270
Biscarosse;2023-09-10;0;0.758057;13.15120;271
Biscarosse;2023-09-10;1;0.770020;13.14340;271
Biscarosse;2023-09-10;2;0.781982;13.06530;272
Biscarosse;2023-09-10;3;0.788086;12.97150;272
Biscarosse;2023-09-10;4;0.788086;12.85820;272
Biscarosse;2023-09-10;5;0.783936;12.60820;273
Biscarosse;2023-09-10;6;0.778076;12.37000;273
Biscarosse;2023-09-10;7;0.783936;12.20980;272
Biscarosse;2023-09-10;8;0.780029;12.13950;273
Biscarosse;2023-09-10;9;0.775879;12.10820;273
Biscarosse;2023-09-10;10;0.771973;12.06530;273
Biscarosse;2023-09-10;11;0.768066;12.00670;274
Biscarosse;2023-09-10;12;0.761963;11.93250;275
Biscarosse;2023-09-10;13;0.760010;11.87390;275
Biscarosse;2023-09-10;14;0.761963;11.88170;276
Biscarosse;2023-09-10;15;0.766113;11.94810;277
Biscarosse;2023-09-10;16;0.771973;11.99890;277
Biscarosse;2023-09-10;17;0.771973;11.99110;278
Biscarosse;2023-09-10;18;0.768066;11.93250;280
Biscarosse;2023-09-10;19;0.759766;11.83870;281
Biscarosse;2023-09-10;20;0.753906;11.77230;283
Biscarosse;2023-09-10;21;0.750000;11.75670;284
Biscarosse;2023-09-10;22;0.750000;11.74500;285
Biscarosse;2023-09-10;23;0.755859;11.71370;286
Biscarosse;2023-09-11;0;0.770020;11.70980;287
Biscarosse;2023-09-11;1;0.791992;11.78400;287
Biscarosse;2023-09-11;2;0.813965;11.89730;287
Biscarosse;2023-09-11;3;0.835938;11.97150;287
Biscarosse;2023-09-11;4;0.850098;11.95980;287
Biscarosse;2023-09-11;5;0.848145;11.90120;287
Biscarosse;2023-09-11;6;0.844238;11.95590;288
Biscarosse;2023-09-11;7;0.848145;12.88170;288
Biscarosse;2023-09-11;8;0.861816;13.05750;288
